Hauken's Insight	2	DBL;PVOW;VOW	Effect:look;Effect:unknown	Once during each of your turns, you may play a land or cast a spell from among the cards exiled with ~ without paying its mana cost.
Havengul Lich	1	C17;DKA;SCD;SIS;SLD	Effect:when	When you cast it this turn, ~ gains all activated abilities of that card
Havi, the All-Father	0	ACR	NO-GAP-DETAILS	
Hearth Elemental	1	WOE	Swallow:DynamicQty	DynamicQty — This spell costs {X} less to cast, where X is the number of cards in your graveyard that are instant cards, sorcery cards, and/or have an Ad
Heart of Kiran	1	AER;KLR;PAER	Static:AlternativeKeywordCost(Crew)	You may remove a loyalty counter from a planeswalker you control rather than pay ~'s crew cost.
Hedonist's Trove	1	C19;DTK	Effect:static_structure	You may cast spells from among cards exiled with ~. You can't cast more than one spell this way each turn.
Hedron-Field Purists	0	ROE	NO-GAP-DETAILS	
Heirloom Epic	1	BLB	Effect:for	For each mana in this ability's activation cost, you may tap an untapped creature you control rather than pay that mana
Heir of the Ancient Fang	1	J25;NEO	Swallow:Condition_If	Condition_If — This creature enters with a +1/+1 counter on it if you control a modified creature. (Equipment, Auras you control, and counters are modifica
Hellkite Hatchling	1	CON;PC2;PCA	Swallow:Condition_If	Condition_If — Devour 1 (As this creature enters, you may sacrifice any number of creatures. It enters with that many +1/+1 counters on it.) This creature 
Helm of Kaldra	1	5DN;P5DN;PLST;PRM	Effect:sword	{1}: If you control Equipment named Helm of Kaldra, Sword of Kaldra, and Shield of Kaldra, create Kaldra, a legendary 4/4 colorless Avatar creature token. Attac
Henge Walker	1	ELD	Swallow:Condition_If	Condition_If — Adamant — If at least three mana of the same color was spent to cast this spell, this creature enters with a +1/+1 counter on it.
Herald of Hadar	0	AFR	NO-GAP-DETAILS	
Heretic's Punishment	1	ISD	Effect:deal	deal damage to that permanent or player equal to the greatest mana value among the milled cards
Herigast, Erupting Nullkite	1	MH3;PMH3	Effect:static_structure	Each creature spell you cast has emerge. The emerge cost is equal to its mana cost.
Hewed Stone Retainers	0	FRF;PRM;UGIN	NO-GAP-DETAILS	
Hew the Entwood	1	LTR;PLTR	Effect:choose	Choose artifact and/or land cards revealed this way
Hexdrinker	0	MH1;SLD	NO-GAP-DETAILS	
Hibernation's End	1	CSP	Trigger:Whenever you pay ~'s cumulative upkeep	Whenever you pay ~'s cumulative upkeep, you may search your library for a creature card with mana value equal to the number of age counters on ~, put it onto th
Hinder	1	2XM;CHK;P06;PRM;PSAL;TD0	Swallow:Condition_If	Condition_If — Counter target spell. If that spell is countered this way, put that card on your choice of the top or bottom of its owner's library instead 
Hired Muscle	1	BOK	Effect:flip	flip it
Hisoka, Minamo Sensei	1	CHK	Swallow:Condition_If	Condition_If — {2}{U}, Discard a card: Counter target spell if it has the same mana value as the discarded card.
Hoarding Ogre	0	AFR;CLB;PLST	NO-GAP-DETAILS	
Hobgoblin Captain	1	AFR;HBG	Swallow:Condition_If	Condition_If — Pack tactics — Whenever this creature attacks, if you attacked with creatures with total power 6 or greater this combat, this creature gai
Hollow Marauder	1	OTJ	Effect:for	For each of those opponents who didn't discard a card with mana value 4 or greater, draw a card
Holy Frazzle-Cannon	1	MOM	Effect:each	each other creature you control that shares a creature type with it
Honorable Passage	1	TSB;VIS;WC97	Swallow:Condition_If	Condition_If — The next time a source of your choice would deal damage to any target this turn, prevent that damage. If damage from a red source is prevent
Honored Hierarch	0	CP3;ORI;PORI;PRM	NO-GAP-DETAILS	
Hope of Ghirapur	1	AER;KLR;PAER;PLST	Effect:can't	Sacrifice ~: Until your next turn, target player who was dealt combat damage by ~ this turn can't cast noncreature spells.
Hostile Negotiations	1	BRO;PBRO;PRM	Effect:look	Look at the cards in each pile, then turn a pile of your choice face up
Hotheaded Giant	2	EVE	Swallow:Condition_Unless;Swallow:Duration_ThisTurn	Condition_Unless — Haste This creature enters with two -1/-1 counters on it unless you've cast another red spell this turn.
Hour of Revelation	1	AKR;HOU;PHOU;ZNC	Swallow:Condition_If	Condition_If — This spell costs {3} less to cast if there are ten or more nonland permanents on the battlefield. Destroy all nonland permanents.
Howling Galefang	0	WOE	NO-GAP-DETAILS	
Howlpack Piper	1	DBL;PRM;PVOW;VOW	Swallow:Condition_If	Condition_If — This spell can't be countered. {1}{G}, {T}: You may put a creature card from your hand onto the battlefield. If it's a Wolf or Werewolf, unt
Howltooth Hollow	1	LRW;SLD	Swallow:Condition_If	Condition_If — Hideaway 4 (When this land enters, look at the top four cards of your library, exile one face down, then put the rest on the bottom in a ran
Huatli, Warrior Poet	1	PXLN;XLN	Effect:creatures	Creatures dealt damage this way can't block
Hulking Metamorph	1	BRO	Swallow:DynamicQty	DynamicQty — Prototype {2}{U}{U} — 3/3 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.) You may h
Hundred-Battle Veteran	0	TDM	NO-GAP-DETAILS	
Hungering Yeti	1	FRF	Swallow:Optional_YouMay	Optional_YouMay — As long as you control a green or blue permanent, you may cast this spell as though it had flash. (You may cast it any time you could cast a
Hunt for Specimens	0	STX	NO-GAP-DETAILS	
Hurkyl, Master Wizard	1	BRO;PBRO;PRM	Swallow:Optional_YouMay	Optional_YouMay — At the beginning of your end step, if you've cast a noncreature spell this turn, reveal the top five cards of your library. For each card ty
Icebreaker Kraken	1	KHM;PKHM;PRM	Effect:artifacts	artifacts and creatures target opponent controls don't untap during that player's next untap step
Ichormoon Gauntlet	1	ONE;PONE	Effect:put	Put an additional counter of that kind on that permanent
Identity Crisis	1	ARB	Effect:graveyard	graveyard
Ikiral Outrider	0	ROE	NO-GAP-DETAILS	
Illusory Angel	0	IMA;M15;PC2;PCA;PIO	NO-GAP-DETAILS	
Imaginary Threats	2	HOU	Effect:creatures;Effect:during	Creatures target opponent controls attack this turn if able. During that player's next untap step, creatures they control don't untap.
Immolation Shaman	2	PRNA;RNA	Effect:or;Trigger:Whenever an opponent activates an ability of an artifact, creature	Whenever an opponent activates an ability of an artifact, creature, or land that isn't a mana ability, ~ deals 1 damage to that player.
Immortal Coil	1	ALA	Trigger:When there are no cards in your graveyard	When there are no cards in your graveyard, you lose the game.
Imperiosaur	1	FUT;MMA;TSR	Effect:unknown	Spend only mana produced by basic lands to cast this spell.
Increasing Vengeance	1	C19;DKA;STA	Effect:orphaned_copy_retarget	You may choose new targets for the copies
Indulgent Tormentor	1	DDR;IMA;M15;PLST;PM15;PRM;SCD	Effect:Unsupported unless clause	draw a card unless target opponent sacrifices a creature of their choice or pays 3 life (unless: target opponent sacrifices a creature of their choice or pays 3
Inferno Hellion	1	JMP;M19	Swallow:Condition_If	Condition_If — Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.) At the beginning of each end step, if th
Inferno Trap	1	ARC;DDN;ZEN	Swallow:Duration_ThisTurn	Duration_ThisTurn — If you've been dealt damage by two or more creatures this turn, you may pay {R} rather than pay this spell's mana cost. Inferno Trap deals 4
Infinite Reflection	1	AVR;C14	Effect:replacement_structure	Nontoken creatures you control enter as a copy of enchanted creature.
Infuse with Vitality	0	STX	NO-GAP-DETAILS	
Inga Rune-Eyes	1	CMM;KHM;MUL;PRM	Swallow:Condition_If	Condition_If — When Inga Rune-Eyes enters, scry 3. When Inga Rune-Eyes dies, draw three cards if three or more creatures died this turn.
Inkmoth Nexus	0	EOS;MBS;PRM;SLD;WMC	NO-GAP-DETAILS	
Ink-Treader Nephilim	2	GPT	Swallow:Condition_If;Swallow:DynamicQty	DynamicQty — Whenever a player casts an instant or sorcery spell, if that spell targets only this creature, copy the spell for each other creature that s
Innocent Bystander	1	MKM	Trigger:Whenever ~ is dealt 3 or more damage	Whenever ~ is dealt 3 or more damage, investigate.
Inspired Idea	1	DBL;PRM;PVOW;VOW	Effect:your	Your maximum hand size is reduced by three
Instill Furor	1	RAV	Effect:Unsupported unless clause	sacrifice ~ unless it attacked this turn (unless: it attacked this turn)
Intet, the Dreamer	1	2X2;C17;CMD;OCMD;PLC	Effect:look	look at that card
Intrepid Adversary	1	DBL;MID;PMID;PRM	Effect:when	When you pay this cost one or more times, put that many valor counters on ~
Intrepid Outlander	1	AFR	Swallow:Condition_If	Condition_If — Reach Pack tactics — Whenever this creature attacks, if you attacked with creatures with total power 6 or greater this combat, venture int
Intrepid Paleontologist	2	LCI;PLCI	Swallow:Condition_If;Swallow:Optional_YouMay	Optional_YouMay — {T}: Add one mana of any color. {2}: Exile target card from a graveyard. You may cast Dinosaur creature spells from among cards you own exil
Invader Parasite	1	NPH	Trigger:Whenever a land an opponent controls with the same name as the exiled card enters	Whenever a land an opponent controls with the same name as the exiled card enters, ~ deals 2 damage to that player.
Invasion of Arcavios	1	MOM;PMOM	Effect:graveyard,	graveyard, and/or outside the game for an instant or sorcery card you own
Invasion of Gobakhan	1	MOM;PMOM	Effect:a	A spell cast this way costs {2} more to cast
Invasion of Pyrulea	1	MOM	Swallow:Condition_If	Condition_If — (As a Siege enters, choose an opponent to protect it. You and others can attack it. When it's defeated, exile it, then cast it transformed.)
Invasion of Tarkir	1	MOM;PMOM	Effect:deal	deal X plus 2 damage to any other target, where X is the number of cards revealed this way
Invasive Surgery	1	PLST;SIR;SOI	Effect:search	Delirium — If there are four or more card types among cards in your graveyard, search the graveyard, hand, and library of that spell's controller for any number
Inventive Wingsmith	1	OTJ	Swallow:Duration_ThisTurn	Duration_ThisTurn — At the beginning of your end step, if you haven't cast a spell from your hand this turn and this creature doesn't have a flying counter on i
Investigator's Journal	1	CMM;DBL;PRM;PVOW;VOW	Swallow:DynamicQty	DynamicQty — This artifact enters with a number of suspect counters on it equal to the greatest number of creatures a player controls. {2}, {T}, Remove a
Invincible Hymn	2	ALA	Effect:count;Effect:your	Count the number of cards in your library. Your life total becomes that number.
Invoke Calamity	2	NEO;PNEO;PRM	Swallow:Condition_If;Swallow:Optional_YouMay	Optional_YouMay — You may cast up to two instant and/or sorcery spells with total mana value 6 or less from your graveyard and/or hand without paying their ma
Invoke Despair	1	NEO;PNEO;PRM	Effect:repeat	repeat this process for an enchantment and a planeswalker
Invoke the Ancients	1	NEO;PNEO;PRM	Swallow:DynamicQty	DynamicQty — Create two 4/5 green Spirit creature tokens. For each of them, put your choice of a vigilance counter, a reach counter, or a trample counter
Ion Storm	1	2XM;5DN;MOC	Cost:Remove a +1/+1 counter or a charge counter from a permanent you control	Remove a +1/+1 counter or a charge counter from a permanent you control
Irencrag Feat	1	ELD;PELD	Effect:can	can cast only one more spell
Isildur's Fateful Strike	2	LTR;PLTR	Swallow:Condition_If;Swallow:DynamicQty	DynamicQty — (You may cast a legendary instant only if you control a legendary creature or planeswalker.) Destroy target creature. If its controller has 
Isleback Spawn	0	PS11;SHM	NO-GAP-DETAILS	
Isperia the Inscrutable	1	DIS;GK2	Swallow:Condition_If	Condition_If — Flying Whenever Isperia deals combat damage to a player, choose a card name. That player reveals their hand. If a card with the chosen name 
Ivy, Gleeful Spellthief	1	DMU;PDMU	Effect:the	The copy targets ~
Ixidron	1	C14;C19;TSP	Effect:unknown	As ~ enters, turn all other nontoken creatures face down.
Izzet Generatorium	1	MH3	Effect:replacement_structure	If you would get one or more {E} , you get that many plus one {E} instead.
Jace, Architect of Thought	1	C20;CMM;DDM;NEC;PIO;RTR	Effect:an	An opponent separates those cards into two piles
Jace, Mirror Mage	1	CMM;PRM;PZNR;ZNR	Effect:remove	Remove a number of loyalty counters equal to that card's mana value from ~
Jace, the Perfected Mind	1	ONE;PONE	Effect:otherwise	Otherwise
Jacob Hauken, Inspector	1	DBL;PVOW;VOW	Effect:look	look at that card
Jagged Poppet	1	DIS;GK2	Effect:discard	discard cards equal to the damage
Jeskai Infiltrator	2	C18;FRF;PFRF;PRM;UGIN	Effect:manifest;Effect:shuffle	shuffle that pile
Jester's Scepter	1	CSP	Effect:look	look at those cards
Jetmir's Fixer	1	SNC	Swallow:Condition_If	Condition_If — {R}{G}: This creature gets +1/+1 until end of turn. If mana from a Treasure was spent to activate this ability, put a +1/+1 counter on this 
Jhoira's Timebug	1	TSP;TSR	Swallow:Condition_If	Condition_If — {T}: Choose target permanent you control or suspended card you own. If that permanent or card has a time counter on it, you may remove a tim
Jinnie Fay, Jetmir's Second	1	PSNC;SLD;SNC	Effect:replacement_structure	If you would create one or more tokens, you may instead create that many 2/2 green Cat creature tokens with haste or that many 3/1 green Dog creature tokens wit
Joint Assault	1	AVR	Swallow:Condition_If	Condition_If — Target creature gets +2/+2 until end of turn. If it's paired with a creature, that creature also gets +2/+2 until end of turn.
Jolly Gerbils	1	BLB	Trigger:Whenever you give a gift	Whenever you give a gift, draw a card.
Joust	1	ELD	Effect:target	target creature you don't control
Judgment Bolt	1	FIN	Swallow:DynamicQty	DynamicQty — Judgment Bolt deals 5 damage to target creature and X damage to that creature's controller, where X is the number of Equipment you control.
